Id,Longitude,Latitude,Spatial Prob
49,143.299973043,-35.083200762,0.115946245609816
50,143.300973043,-35.083200762,0.14457328271440129
51,143.301973043,-35.083200762,0.19585126159997268
52,143.30297304299998,-35.083200762,0.16849853560834155
53,143.30397304299998,-35.083200762,0.1401559903803543
54,143.304973043,-35.083200762,0.131612436652075
55,143.305973043,-35.083200762,0.1654194508645306
56,143.306973043,-35.083200762,0.1583952892197006
57,143.307973043,-35.083200762,0.08874124279657751
58,143.30897304299998,-35.083200762,0.04118058713924025
59,143.30997304299999,-35.083200762,0.04600566623717287
60,143.310973043,-35.083200762,0.07468667226259357
61,143.311973043,-35.083200762,0.10791452820815987
62,143.312973043,-35.083200762,0.05862151977561377
63,143.313973043,-35.083200762,0.025596439850378398
64,143.31497304299998,-35.083200762,0.0
65,143.31597304299999,-35.083200762,0.0
66,143.316973043,-35.083200762,0.0
67,143.251973043,-35.084200761999995,0.06794856786595962
68,143.252973043,-35.084200761999995,0.1476156498515677
69,143.253973043,-35.084200761999995,0.18215972361537386
70,143.25497304299998,-35.084200761999995,0.1084440614966013
71,143.25597304299998,-35.084200761999995,0.14430097701594433
72,143.256973043,-35.084200761999995,0.23426128345323022
73,143.257973043,-35.084200761999995,0.34210057026835555
74,143.258973043,-35.084200761999995,0.33885910616846093
75,143.259973043,-35.084200761999995,0.27354817134749193
76,143.26097304299998,-35.084200761999995,0.2037467782671172
77,143.26197304299998,-35.084200761999995,0.240628057010454
78,143.262973043,-35.084200761999995,0.34728002412002335
79,143.263973043,-35.084200761999995,0.2160539674734432
80,143.264973043,-35.084200761999995,0.23847610044546663
81,143.265973043,-35.084200761999995,0.28677288107134175
82,143.26697304299998,-35.084200761999995,0.22410345495148498
83,143.26797304299998,-35.084200761999995,0.1992348275438893
84,143.268973043,-35.084200761999995,0.3393970811980139
85,143.269973043,-35.084200761999995,0.3107698545603069
86,143.270973043,-35.084200761999995,0.28945561477554793
87,143.271973043,-35.084200761999995,0.27397624252154995
88,143.27297304299998,-35.084200761999995,0.3229920874476714
89,143.27397304299998,-35.084200761999995,0.31500411952154844
90,143.274973043,-35.084200761999995,0.2985911003170329
91,143.275973043,-35.084200761999995,0.3457170342487798
92,143.276973043,-35.084200761999995,0.3294531291269153
93,143.277973043,-35.084200761999995,0.18221830857458152
94,143.27897304299998,-35.084200761999995,0.19399163082258158
95,143.27997304299998,-35.084200761999995,0.24803320626481737
96,143.280973043,-35.084200761999995,0.18863532242582884
97,143.281973043,-35.084200761999995,0.19806839122855258
98,143.282973043,-35.084200761999995,0.1779450271416532
99,143.283973043,-35.084200761999995,0.11642333394471095
100,143.28497304299998,-35.084200761999995,0.08378201539184293
101,143.28597304299998,-35.084200761999995,0.12343498245238986
102,143.286973043,-35.084200761999995,0.15116693301117914
103,143.287973043,-35.084200761999995,0.18995021382012886
104,143.288973043,-35.084200761999995,0.11799815622143933
105,143.289973043,-35.084200761999995,0.05798040676018121
106,143.29097304299998,-35.084200761999995,0.045958283565503195
107,143.29197304299998,-35.084200761999995,0.0906146822172388
108,143.292973043,-35.084200761999995,0.09990957181453618
109,143.293973043,-35.084200761999995,0.12208936752055798
110,143.294973043,-35.084200761999995,0.14723567566120838
111,143.295973043,-35.084200761999995,0.15453116255279153
112,143.29697304299998,-35.084200761999995,0.1284521094675015
113,143.29797304299998,-35.084200761999995,0.1445990508487927
114,143.298973043,-35.084200761999995,0.18817977434265462
115,143.299973043,-35.084200761999995,0.2322162519464315
116,143.300973043,-35.084200761999995,0.24180359798434603
117,143.301973043,-35.084200761999995,0.2999964930137284
118,143.30297304299998,-35.084200761999995,0.3455629652137517
119,143.30397304299998,-35.084200761999995,0.23500445955126809
120,143.304973043,-35.084200761999995,0.1870342459813503
121,143.305973043,-35.084200761999995,0.2298107092484802
122,143.306973043,-35.084200761999995,0.17304685980679332
123,143.307973043,-35.084200761999995,0.09503871655066629
124,143.30897304299998,-35.084200761999995,0.04655325819937448
125,143.30997304299999,-35.084200761999995,0.04399135271207307
126,143.310973043,-35.084200761999995,0.06714514292143667
127,143.311973043,-35.084200761999995,0.11811861407996019
128,143.312973043,-35.084200761999995,0.0846800235078388
129,143.313973043,-35.084200761999995,0.03446875654644788
130,143.31497304299998,-35.084200761999995,0.0
131,143.31597304299999,-35.084200761999995,0.0
132,143.316973043,-35.084200761999995,0.0
133,143.251973043,-35.085200762,0.10124376254697398
134,143.252973043,-35.085200762,0.18215972361537386
135,143.253973043,-35.085200762,0.09470961185939121
136,143.25497304299998,-35.085200762,0.11263698136667956
137,143.25597304299998,-35.085200762,0.15508891622919033
138,143.256973043,-35.085200762,0.2876342344321767
139,143.257973043,-35.085200762,0.33132756292030174
140,143.258973043,-35.085200762,0.4703487001361009
141,143.259973043,-35.085200762,0.3315981343074338
142,143.26097304299998,-35.085200762,0.27648370069842004
143,143.26197304299998,-35.085200762,0.30377225718760253
144,143.262973043,-35.085200762,0.3790924390430208
145,143.263973043,-35.085200762,0.3320526123520407
146,143.264973043,-35.085200762,0.34765668678183287
147,143.265973043,-35.085200762,0.468304443409317
148,143.26697304299998,-35.085200762,0.3821078316285495
149,143.26797304299998,-35.085200762,0.3699017264109868
150,143.268973043,-35.085200762,0.5168234805139728
151,143.269973043,-35.085200762,0.41405879817682417
152,143.270973043,-35.085200762,0.4068469715933355
153,143.271973043,-35.085200762,0.3739289225773894
154,143.27297304299998,-35.085200762,0.45198288426955424
155,143.27397304299998,-35.085200762,0.41224954525488
156,143.274973043,-35.085200762,0.3910377258330954
157,143.275973043,-35.085200762,0.47944555464441474
158,143.276973043,-35.085200762,0.456358875511394
159,143.277973043,-35.085200762,0.31223844657740013
160,143.27897304299998,-35.085200762,0.3072120269661683
161,143.27997304299998,-35.085200762,0.3735925066114831
162,143.280973043,-35.085200762,0.30630770498923915
163,143.281973043,-35.085200762,0.28568824664398473
164,143.282973043,-35.085200762,0.34268926979822567
165,143.283973043,-35.085200762,0.29960903774028663
166,143.28497304299998,-35.085200762,0.1974576252451695
167,143.28597304299998,-35.085200762,0.19480103317273934
168,143.286973043,-35.085200762,0.22450459587623275
169,143.287973043,-35.085200762,0.33417047146233636
170,143.288973043,-35.085200762,0.2484807438828815
171,143.289973043,-35.085200762,0.1638754512490206
172,143.29097304299998,-35.085200762,0.15817146578366678
173,143.29197304299998,-35.085200762,0.1576330504440227
174,143.292973043,-35.085200762,0.176821672427205
175,143.293973043,-35.085200762,0.20106887713657404
176,143.294973043,-35.085200762,0.24507371377706072
177,143.295973043,-35.085200762,0.2481245074240587
178,143.29697304299998,-35.085200762,0.23739016026236948
179,143.29797304299998,-35.085200762,0.2967993751462383
180,143.298973043,-35.085200762,0.32093797298791693
181,143.299973043,-35.085200762,0.27827409118071544
182,143.300973043,-35.085200762,0.3242645687077687
183,143.301973043,-35.085200762,0.44687627833009413
184,143.30297304299998,-35.085200762,0.48944662113622533
185,143.30397304299998,-35.085200762,0.4229624816844911
186,143.304973043,-35.085200762,0.3046834361291934
187,143.305973043,-35.085200762,0.33819529295144346
188,143.306973043,-35.085200762,0.2775377493774408
189,143.307973043,-35.085200762,0.28147435412095767
190,143.30897304299998,-35.085200762,0.19844081696833088
191,143.30997304299999,-35.085200762,0.18548423588643592
192,143.310973043,-35.085200762,0.17514476596282513
193,143.311973043,-35.085200762,0.1985710302419743
194,143.312973043,-35.085200762,0.14374755389259353
195,143.313973043,-35.085200762,0.07031626293518824
196,143.31497304299998,-35.085200762,0.0
197,143.31597304299999,-35.085200762,0.0
198,143.316973043,-35.085200762,0.0
199,143.251973043,-35.086200762,0.11177135755986388
200,143.252973043,-35.086200762,0.21384769869018783
201,143.253973043,-35.086200762,0.13863955310869489
202,143.25497304299998,-35.086200762,0.16419754196328012
203,143.25597304299998,-35.086200762,0.2876612929824753
204,143.256973043,-35.086200762,0.4459272422231571
205,143.257973043,-35.086200762,0.520015029485533
206,143.258973043,-35.086200762,0.5995886873304973
207,143.259973043,-35.086200762,0.5531346795851765
208,143.26097304299998,-35.086200762,0.46404839414383364
209,143.26197304299998,-35.086200762,0.47159187909650835
210,143.262973043,-35.086200762,0.6202382911716986
211,143.263973043,-35.086200762,0.5622334533299003
212,143.264973043,-35.086200762,0.6191143748000235
213,143.265973043,-35.086200762,0.6911995712487489
214,143.26697304299998,-35.086200762,0.6769703187217022
215,143.26797304299998,-35.086200762,0.7053062267504596
216,143.268973043,-35.086200762,0.7879329888829539
217,143.269973043,-35.086200762,0.7012103230274853
218,143.270973043,-35.086200762,0.6728999303076781
219,143.271973043,-35.086200762,0.6525442778617166
220,143.27297304299998,-35.086200762,0.6557681773845538
221,143.27397304299998,-35.086200762,0.6116002838154238
222,143.274973043,-35.086200762,0.6113177603936613
223,143.275973043,-35.086200762,0.700593875727403
224,143.276973043,-35.086200762,0.7033608293853482
225,143.277973043,-35.086200762,0.5544207731282018
226,143.27897304299998,-35.086200762,0.546119778608779
227,143.27997304299998,-35.086200762,0.5147685040575738
228,143.280973043,-35.086200762,0.3594213562912179
229,143.281973043,-35.086200762,0.4723550294757329
230,143.282973043,-35.086200762,0.5070040191459638
231,143.283973043,-35.086200762,0.404662010717478
232,143.28497304299998,-35.086200762,0.27889929573137695
233,143.28597304299998,-35.086200762,0.25557440576260343
234,143.286973043,-35.086200762,0.3327913929308505
235,143.287973043,-35.086200762,0.4336401919862941
236,143.288973043,-35.086200762,0.48860668717412903
237,143.289973043,-35.086200762,0.4111813635630467
238,143.29097304299998,-35.086200762,0.3443822472682502
239,143.29197304299998,-35.086200762,0.34700935476077344
240,143.292973043,-35.086200762,0.3947270260204065
241,143.293973043,-35.086200762,0.40145751193088186
242,143.294973043,-35.086200762,0.3693478038843393
243,143.295973043,-35.086200762,0.4045421000574757
244,143.29697304299998,-35.086200762,0.4531616395007095
245,143.29797304299998,-35.086200762,0.514485903662048
246,143.298973043,-35.086200762,0.42952303851678625
247,143.299973043,-35.086200762,0.38206879999362187
248,143.300973043,-35.086200762,0.49180050139660414
249,143.301973043,-35.086200762,0.660882831335536
250,143.30297304299998,-35.086200762,0.639814064564218
251,143.30397304299998,-35.086200762,0.5903821043761569
252,143.304973043,-35.086200762,0.539003004058967
253,143.305973043,-35.086200762,0.5231059284114636
254,143.306973043,-35.086200762,0.5555204539257722
255,143.307973043,-35.086200762,0.5268256264989944
256,143.30897304299998,-35.086200762,0.4418353942861264
257,143.30997304299999,-35.086200762,0.3633296533580011
258,143.310973043,-35.086200762,0.32946487436908667
259,143.311973043,-35.086200762,0.32905973461677973
260,143.312973043,-35.086200762,0.24618381339660253
261,143.313973043,-35.086200762,0.10814002210036157
262,143.31497304299998,-35.086200762,0.03983785679475848
263,143.31597304299999,-35.086200762,0.0
264,143.316973043,-35.086200762,0.0
265,143.251973043,-35.087200761999995,0.08938184344972865
266,143.252973043,-35.087200761999995,0.24310728904399814
267,143.253973043,-35.087200761999995,0.2479249572008399
268,143.25497304299998,-35.087200761999995,0.2701691912225637
269,143.25597304299998,-35.087200761999995,0.3060995087773013
270,143.256973043,-35.087200761999995,0.44754416367137473
271,143.257973043,-35.087200761999995,0.5061341331793805
272,143.258973043,-35.087200761999995,0.6036638552824909
273,143.259973043,-35.087200761999995,0.575265921694948
274,143.26097304299998,-35.087200761999995,0.56779090359398
275,143.26197304299998,-35.087200761999995,0.5796253807518162
276,143.262973043,-35.087200761999995,0.6986562977947609
277,143.263973043,-35.087200761999995,0.6828623230510713
278,143.264973043,-35.087200761999995,0.5886078209269839
279,143.265973043,-35.087200761999995,0.6667812292203843
280,143.26697304299998,-35.087200761999995,0.7657450724070862
281,143.26797304299998,-35.087200761999995,0.7426408789449613
282,143.268973043,-35.087200761999995,0.7103940143783826
283,143.269973043,-35.087200761999995,0.6675542651930156
284,143.270973043,-35.087200761999995,0.7227544025119637
285,143.271973043,-35.087200761999995,0.7095854772020516
286,143.27297304299998,-35.087200761999995,0.64464544627409
287,143.27397304299998,-35.087200761999995,0.6908639441021234
288,143.274973043,-35.087200761999995,0.79749561501047
289,143.275973043,-35.087200761999995,0.7970869329896437
290,143.276973043,-35.087200761999995,0.7714550798883046
291,143.277973043,-35.087200761999995,0.6898640697430793
292,143.27897304299998,-35.087200761999995,0.5457258525455642
293,143.27997304299998,-35.087200761999995,0.47213885941610667
294,143.280973043,-35.087200761999995,0.5726575186843169
295,143.281973043,-35.087200761999995,0.5201860012797991
296,143.282973043,-35.087200761999995,0.6123544505451891
297,143.283973043,-35.087200761999995,0.4761212727664524
298,143.28497304299998,-35.087200761999995,0.24030803675678566
299,143.28597304299998,-35.087200761999995,0.2138763419837236
300,143.286973043,-35.087200761999995,0.2994326546661972
301,143.287973043,-35.087200761999995,0.46439695970302736
302,143.288973043,-35.087200761999995,0.5951507706642813
303,143.289973043,-35.087200761999995,0.5982603098529161
304,143.29097304299998,-35.087200761999995,0.4661444173398743
305,143.29197304299998,-35.087200761999995,0.43467987035192823
306,143.292973043,-35.087200761999995,0.5125089455076741
307,143.293973043,-35.087200761999995,0.5181067082134414
308,143.294973043,-35.087200761999995,0.4243271484565416
309,143.295973043,-35.087200761999995,0.4142402158674373
310,143.29697304299998,-35.087200761999995,0.5665976425153036
311,143.29797304299998,-35.087200761999995,0.6726312714628496
312,143.298973043,-35.087200761999995,0.5175599796832749
313,143.299973043,-35.087200761999995,0.5056148795951597
314,143.300973043,-35.087200761999995,0.562892268522052
315,143.301973043,-35.087200761999995,0.5898743666855576
316,143.30297304299998,-35.087200761999995,0.4977594888980071
317,143.30397304299998,-35.087200761999995,0.4534214578868534
318,143.304973043,-35.087200761999995,0.4008291659509644
319,143.305973043,-35.087200761999995,0.5536609350930377
320,143.306973043,-35.087200761999995,0.6018449544608979
321,143.307973043,-35.087200761999995,0.6525419499909847
322,143.30897304299998,-35.087200761999995,0.38903542765303956
323,143.30997304299999,-35.087200761999995,0.2886552867664732
324,143.310973043,-35.087200761999995,0.27293658774198637
325,143.311973043,-35.087200761999995,0.2830191077944401
326,143.312973043,-35.087200761999995,0.2065982581264784
327,143.313973043,-35.087200761999995,0.17289562451573912
328,143.31497304299998,-35.087200761999995,0.0685053135891661
329,143.31597304299999,-35.087200761999995,0.0291239053438602
330,143.316973043,-35.087200761999995,0.0
331,143.251973043,-35.088200762,0.09332940920149974
332,143.252973043,-35.088200762,0.20702647452065093
333,143.253973043,-35.088200762,0.3505063876201033
334,143.25497304299998,-35.088200762,0.3340597384972745
335,143.25597304299998,-35.088200762,0.37268056333799016
336,143.256973043,-35.088200762,0.42906240084666347
337,143.257973043,-35.088200762,0.43247251715806306
338,143.258973043,-35.088200762,0.5026482260907238
339,143.259973043,-35.088200762,0.6353722981628088
340,143.26097304299998,-35.088200762,0.6030695857759631
341,143.26197304299998,-35.088200762,0.65929202296639
342,143.262973043,-35.088200762,0.6960972854735855
343,143.263973043,-35.088200762,0.5848473394422208
344,143.264973043,-35.088200762,0.49121521749624997
345,143.265973043,-35.088200762,0.560205511418421
346,143.26697304299998,-35.088200762,0.5940240997087938
347,143.26797304299998,-35.088200762,0.6149442417700556
348,143.268973043,-35.088200762,0.5484211621155669
349,143.269973043,-35.088200762,0.6308488465909493
350,143.270973043,-35.088200762,0.6826866122817502
351,143.271973043,-35.088200762,0.6002471688461348
352,143.27297304299998,-35.088200762,0.550120128361456
353,143.27397304299998,-35.088200762,0.6532376489270956
354,143.274973043,-35.088200762,0.5923017453220075
355,143.275973043,-35.088200762,0.5369061737978932
356,143.276973043,-35.088200762,0.6038788825785579
357,143.277973043,-35.088200762,0.5699298457520903
358,143.27897304299998,-35.088200762,0.4722430041478681
359,143.27997304299998,-35.088200762,0.47899357543924687
360,143.280973043,-35.088200762,0.5915937658441663
361,143.281973043,-35.088200762,0.5914569243579041
362,143.282973043,-35.088200762,0.6772478462248875
363,143.283973043,-35.088200762,0.49602930340626133
364,143.28497304299998,-35.088200762,0.31435804763960545
365,143.28597304299998,-35.088200762,0.2813132752121904
366,143.286973043,-35.088200762,0.2125853611296925
367,143.287973043,-35.088200762,0.3101847939449358
368,143.288973043,-35.088200762,0.5649307034482207
369,143.289973043,-35.088200762,0.4501518052849883
370,143.29097304299998,-35.088200762,0.40238035141866824
371,143.29197304299998,-35.088200762,0.47664522132426673
372,143.292973043,-35.088200762,0.5111513073106496
373,143.293973043,-35.088200762,0.3956323628913712
374,143.294973043,-35.088200762,0.4447272773739715
375,143.295973043,-35.088200762,0.4654668630778347
376,143.29697304299998,-35.088200762,0.5232100616949351
377,143.29797304299998,-35.088200762,0.5598714914231692
378,143.298973043,-35.088200762,0.6377015971571056
379,143.299973043,-35.088200762,0.6290026258061391
380,143.300973043,-35.088200762,0.5399968984291816
381,143.301973043,-35.088200762,0.54461250457261
382,143.30297304299998,-35.088200762,0.5109245537959873
383,143.30397304299998,-35.088200762,0.5218743111828766
384,143.304973043,-35.088200762,0.3949191631270505
385,143.305973043,-35.088200762,0.5049769448579878
386,143.306973043,-35.088200762,0.5627965806090633
387,143.307973043,-35.088200762,0.5685036796617433
388,143.30897304299998,-35.088200762,0.3209894475056405
389,143.30997304299999,-35.088200762,0.1923038530226747
390,143.310973043,-35.088200762,0.12782196900341453
391,143.311973043,-35.088200762,0.21327971823546377
392,143.312973043,-35.088200762,0.16107688620486213
393,143.313973043,-35.088200762,0.18278726612800342
394,143.31497304299998,-35.088200762,0.09048618892845968
395,143.31597304299999,-35.088200762,0.036514592001017324
396,143.316973043,-35.088200762,0.0
397,143.251973043,-35.089200762,0.04373533697501143
398,143.252973043,-35.089200762,0.1991134695237141
399,143.253973043,-35.089200762,0.31512038260783115
400,143.25497304299998,-35.089200762,0.32527326879832197
401,143.25597304299998,-35.089200762,0.4273670839462808
402,143.256973043,-35.089200762,0.4582333354259023
403,143.257973043,-35.089200762,0.40363178177062325
404,143.258973043,-35.089200762,0.4460721434110558
405,143.259973043,-35.089200762,0.5911489205663383
406,143.26097304299998,-35.089200762,0.6407660054840871
407,143.26197304299998,-35.089200762,0.5861768151976334
408,143.262973043,-35.089200762,0.6606536572699824
409,143.263973043,-35.089200762,0.5604057304088873
410,143.264973043,-35.089200762,0.4679170804617851
411,143.265973043,-35.089200762,0.5476401539131621
412,143.26697304299998,-35.089200762,0.639789479543282
413,143.26797304299998,-35.089200762,0.6270331085715973
414,143.268973043,-35.089200762,0.5581038268906396
415,143.269973043,-35.089200762,0.6499652776246928
416,143.270973043,-35.089200762,0.6414606549415367
417,143.271973043,-35.089200762,0.6128924359372874
418,143.27297304299998,-35.089200762,0.5282411242108408
419,143.27397304299998,-35.089200762,0.6091046053125722
420,143.274973043,-35.089200762,0.5679463429124321
421,143.275973043,-35.089200762,0.44346850805862126
422,143.276973043,-35.089200762,0.6063969106175624
423,143.277973043,-35.089200762,0.6429443065337036
424,143.27897304299998,-35.089200762,0.5488505644009656
425,143.27997304299998,-35.089200762,0.43093145449760156
426,143.280973043,-35.089200762,0.5031748953991947
427,143.281973043,-35.089200762,0.5327127971760965
428,143.282973043,-35.089200762,0.6278463249909678
429,143.283973043,-35.089200762,0.6955636879708909
430,143.28497304299998,-35.089200762,0.5568093955271852
431,143.28597304299998,-35.089200762,0.46480726014415685
432,143.286973043,-35.089200762,0.3425781909867048
433,143.287973043,-35.089200762,0.45899991779340327
434,143.288973043,-35.089200762,0.6695335239062905
435,143.289973043,-35.089200762,0.5049108208564158
436,143.29097304299998,-35.089200762,0.3970695858569611
437,143.29197304299998,-35.089200762,0.38459154303907445
438,143.292973043,-35.089200762,0.4808625208869977
439,143.293973043,-35.089200762,0.4133783784229959
440,143.294973043,-35.089200762,0.4809234120601864
441,143.295973043,-35.089200762,0.37107907232962534
442,143.29697304299998,-35.089200762,0.4734744409679988
443,143.29797304299998,-35.089200762,0.4588423717684767
444,143.298973043,-35.089200762,0.7119233222399447
445,143.299973043,-35.089200762,0.8416010655953974
446,143.300973043,-35.089200762,0.7068354715508662
447,143.301973043,-35.089200762,0.7148521288842693
448,143.30297304299998,-35.089200762,0.6753840010892044
449,143.30397304299998,-35.089200762,0.6585824633402083
450,143.304973043,-35.089200762,0.5707696446127087
451,143.305973043,-35.089200762,0.6109203894273274
452,143.306973043,-35.089200762,0.6289048073427584
453,143.307973043,-35.089200762,0.5744704754411238
454,143.30897304299998,-35.089200762,0.31873506442540106
455,143.30997304299999,-35.089200762,0.2230916891479735
456,143.310973043,-35.089200762,0.1623615840090079
457,143.311973043,-35.089200762,0.2371416136279249
458,143.312973043,-35.089200762,0.16830678150204792
459,143.313973043,-35.089200762,0.18338239776394455
460,143.31497304299998,-35.089200762,0.08649890001950004
461,143.31597304299999,-35.089200762,0.03521548922612385
462,143.316973043,-35.089200762,0.0
463,143.251973043,-35.090200761999995,0.0837863045315156
464,143.252973043,-35.090200761999995,0.1832756722971439
465,143.253973043,-35.090200761999995,0.3211536359474838
466,143.25497304299998,-35.090200761999995,0.3741242320110131
467,143.25597304299998,-35.090200761999995,0.41059986930784487
468,143.256973043,-35.090200761999995,0.5922300827154735
469,143.257973043,-35.090200761999995,0.577428495358352
470,143.258973043,-35.090200761999995,0.5906052728720754
471,143.259973043,-35.090200761999995,0.7259279372445012
472,143.26097304299998,-35.090200761999995,0.7601928787531286
473,143.26197304299998,-35.090200761999995,0.7880165953749402
474,143.262973043,-35.090200761999995,0.733302867464282
475,143.263973043,-35.090200761999995,0.6746415593690297
476,143.264973043,-35.090200761999995,0.6466292769576317
477,143.265973043,-35.090200761999995,0.7533099952552001
478,143.26697304299998,-35.090200761999995,0.8390580714979233
479,143.26797304299998,-35.090200761999995,0.8516999646356997
480,143.268973043,-35.090200761999995,0.8414841181940512
481,143.269973043,-35.090200761999995,0.7680346050242599
482,143.270973043,-35.090200761999995,0.8373118745729892
483,143.271973043,-35.090200761999995,0.8166389925337357
484,143.27297304299998,-35.090200761999995,0.7673608668157389
485,143.27397304299998,-35.090200761999995,0.7236558412683046
486,143.274973043,-35.090200761999995,0.7132479861468144
487,143.275973043,-35.090200761999995,0.7167559742346076
488,143.276973043,-35.090200761999995,0.7485995604749919
489,143.277973043,-35.090200761999995,0.8631183885273538
490,143.27897304299998,-35.090200761999995,0.7548247658935803
491,143.27997304299998,-35.090200761999995,0.5770263019181916
492,143.280973043,-35.090200761999995,0.6273667752673447
493,143.281973043,-35.090200761999995,0.6242050646304186
494,143.282973043,-35.090200761999995,0.7962244520944566
495,143.283973043,-35.090200761999995,0.7519575626994668
496,143.28497304299998,-35.090200761999995,0.8005674318819467
497,143.28597304299998,-35.090200761999995,0.767880117327712
498,143.286973043,-35.090200761999995,0.7015987302977368
499,143.287973043,-35.090200761999995,0.692938752506352
500,143.288973043,-35.090200761999995,0.8244779039130805
501,143.289973043,-35.090200761999995,0.6437520028758863
502,143.29097304299998,-35.090200761999995,0.4619462362656366
503,143.29197304299998,-35.090200761999995,0.5135997244364242
504,143.292973043,-35.090200761999995,0.575345877827162
505,143.293973043,-35.090200761999995,0.5549085704675111
506,143.294973043,-35.090200761999995,0.5188677207984871
507,143.295973043,-35.090200761999995,0.4759248522330937
508,143.29697304299998,-35.090200761999995,0.5150349826393011
509,143.29797304299998,-35.090200761999995,0.6675345822137674
510,143.298973043,-35.090200761999995,0.685999661477096
511,143.299973043,-35.090200761999995,0.7553562428322853
512,143.300973043,-35.090200761999995,0.818433323430921
513,143.301973043,-35.090200761999995,0.7673903095123653
514,143.30297304299998,-35.090200761999995,0.7615357605072348
515,143.30397304299998,-35.090200761999995,0.6652511663759739
516,143.304973043,-35.090200761999995,0.6696647679333488
517,143.305973043,-35.090200761999995,0.8904054249725508
518,143.306973043,-35.090200761999995,0.8620198223521982
519,143.307973043,-35.090200761999995,0.7411499798819579
520,143.30897304299998,-35.090200761999995,0.4547213211278845
521,143.30997304299999,-35.090200761999995,0.36484578053039146
522,143.310973043,-35.090200761999995,0.3452508580433456
523,143.311973043,-35.090200761999995,0.3438419930702945
524,143.312973043,-35.090200761999995,0.2538845665809843
525,143.313973043,-35.090200761999995,0.16615790677139933
526,143.31497304299998,-35.090200761999995,0.06048519784496617
527,143.31597304299999,-35.090200761999995,0.026276462218752027
528,143.316973043,-35.090200761999995,0.0
529,143.251973043,-35.091200762,0.07968155616242965
530,143.252973043,-35.091200762,0.20926375745644885
531,143.253973043,-35.091200762,0.25015341688396653
532,143.25497304299998,-35.091200762,0.3002505943132684
533,143.25597304299998,-35.091200762,0.40238699017259094
534,143.256973043,-35.091200762,0.43212745673746716
535,143.257973043,-35.091200762,0.6161817776775149
536,143.258973043,-35.091200762,0.7140978364162868
537,143.259973043,-35.091200762,0.643618523964047
538,143.26097304299998,-35.091200762,0.6723523218202255
539,143.26197304299998,-35.091200762,0.6766322702186561
540,143.262973043,-35.091200762,0.6272018400077711
541,143.263973043,-35.091200762,0.7326550252338857
542,143.264973043,-35.091200762,0.6941297181573762
543,143.265973043,-35.091200762,0.8389909967588224
544,143.26697304299998,-35.091200762,0.8879395906593043
545,143.26797304299998,-35.091200762,0.8327021282851303
546,143.268973043,-35.091200762,0.7714871153489219
547,143.269973043,-35.091200762,0.7733825739101773
548,143.270973043,-35.091200762,0.8136102040453486
549,143.271973043,-35.091200762,0.8175236748947271
550,143.27297304299998,-35.091200762,0.7747469790036184
551,143.27397304299998,-35.091200762,0.7436495793891919
552,143.274973043,-35.091200762,0.5946912093645015
553,143.275973043,-35.091200762,0.6368908088348131
554,143.276973043,-35.091200762,0.7702463095100827
